1,500,50,0,4,0.3,0.25,0.3
2,500,50,0,4,0.3,0.25,0.3
3,500,50,0,4,0.3,0.25,0.3
4,500,50,0,4,0.3,0.25,0.3
5,500,50,0,4,0.3,0.25,0.3
6,500,50,0,4,0.3,0.25,0.3
7,500,50,0,4,0.3,0.25,0.3
8,500,50,0,4,0.3,0.25,0.3
9,500,50,0,4,0.3,0.25,0.3
10,500,50,0,4,0.3,0.25,0.3
11,500,50,0,4,0.3,0.25,0.3
12,500,50,0,4,0.3,0.25,0.3
13,500,50,0,4,0.3,0.25,0.3
14,500,50,0,4,0.3,0.25,0.3
15,500,50,0,4,0.3,0.25,0.3
16,500,50,0,4,0.3,0.25,0.3
17,500,50,0,4,0.3,0.25,0.3
18,500,50,0,4,0.3,0.25,0.3
19,500,50,0,4,0.3,0.25,0.3
20,500,50,0,4,0.3,0.25,0.3
21,500,50,0,4,0.3,0.25,0.3
22,500,50,0,4,0.3,0.25,0.3
23,500,50,0,4,0.3,0.25,0.3
24,500,50,0,4,0.3,0.25,0.3
25,500,50,0,4,0.3,0.25,0.3
26,500,50,0,4,0.3,0.25,0.3
27,500,50,0,4,0.3,0.25,0.3
28,500,50,0,4,0.3,0.25,0.3
29,500,50,0,4,0.3,0.25,0.3
30,500,50,0,4,0.3,0.25,0.3
31,500,50,0,4,0.3,0.25,0.3
32,500,50,0,4,0.3,0.25,0.3
33,500,50,0,4,0.3,0.25,0.3
34,500,50,0,4,0.3,0.25,0.3
35,500,50,0,4,0.3,0.25,0.3
36,500,50,0,4,0.3,0.25,0.3
37,500,50,0,4,0.3,0.25,0.3
38,500,50,0,4,0.3,0.25,0.3
39,500,50,0,4,0.3,0.25,0.3
40,500,50,0,4,0.3,0.25,0.3
41,500,50,0,4,0.3,0.5,0.3
42,500,50,0,4,0.3,0.5,0.3
43,500,50,0,4,0.3,0.5,0.3
44,500,50,0,4,0.3,0.5,0.3
45,500,50,0,4,0.3,0.5,0.3
46,500,50,0,4,0.3,0.5,0.3
47,500,50,0,4,0.3,0.5,0.3
48,500,50,0,4,0.3,0.5,0.3
